Label,FileName,399.264912,401.193728,403.122544,405.051360,406.980176,408.908992,410.837808,412.766624,414.695440,416.624256,418.553072,420.481888,422.410704,424.339520,426.268336,428.197152,430.125968,432.054784,433.983600,435.912416,437.841232,439.770048,441.698864,443.627680,445.556496,447.485312,449.414128,451.342944,453.271760,455.200576,457.129392,459.058208,460.987024,462.915840,464.844656,466.773472,468.702288,470.631104,472.559920,474.488736,476.417552,478.346368,480.275184,482.204000,484.132816,486.061632,487.990448,489.919264,491.848080,493.776896,495.705712,497.634528,499.563344,501.492160,503.420976,505.349792,507.278608,509.207424,511.136240,513.065056,514.993872,516.922688,518.851504,520.780320,522.709136,524.637952,526.566768,528.495584,530.424400,532.353216,534.282032,536.210848,538.139664,540.068480,541.997296,543.926112,545.854928,547.783744,549.712560,551.641376,553.570192,555.499008,557.427824,559.356640,561.285456,563.214272,565.143088,567.071904,569.000720,570.929536,572.858352,574.787168,576.715984,578.644800,580.573616,582.502432,584.431248,586.360064,588.288880,590.217696,592.146512,594.075328,596.004144,597.932960,599.861776,601.790592,603.719408,605.648224,607.577040,609.505856,611.434672,613.363488,615.292304,617.221120,619.149936,621.078752,623.007568,624.936384,626.865200,628.794016,630.722832,632.651648,634.580464,636.509280,638.438096,640.366912,642.295728,644.224544,646.153360,648.082176,650.010992,651.939808,653.868624,655.797440,657.726256,659.655072,661.583888,663.512704,665.441520,667.370336,669.299152,671.227968,673.156784,675.085600,677.014416,678.943232,680.872048,682.800864,684.729680,686.658496,688.587312,690.516128,692.444944,694.373760,696.302576,698.231392,700.160208,702.089024,704.017840,705.946656,707.875472,709.804288,711.733104,713.661920,715.590736,717.519552,719.448368,721.377184,723.306000,725.234816,727.163632,729.092448,731.021264,732.950080,734.878896,736.807712,738.736528,740.665344,742.594160,744.522976,746.451792,748.380608,750.309424,752.238240,754.167056,756.095872,758.024688,759.953504,761.882320,763.811136,765.739952,767.668768,769.597584,771.526400,773.455216,775.384032,777.312848,779.241664,781.170480,783.099296,785.028112,786.956928,788.885744,790.814560,792.743376,794.672192,796.601008,798.529824,800.458640,802.387456,804.316272,806.245088,808.173904,810.102720,812.031536,813.960352,815.889168,817.817984,819.746800,821.675616,823.604432,825.533248,827.462064,829.390880,831.319696,833.248512,835.177328,837.106144,839.034960,840.963776,842.892592,844.821408,846.750224,848.679040,850.607856,852.536672,854.465488,856.394304,858.323120,860.251936,862.180752,864.109568,866.038384,867.967200,869.896016,871.824832,873.753648,875.682464,877.611280,879.540096,881.468912,883.397728,885.326544,887.255360,889.184176,891.112992,893.041808,894.970624,896.899440,898.828256,900.757072,902.685888,904.614704,906.543520,908.472336,910.401152,912.329968,914.258784,916.187600,918.116416,920.045232,921.974048,923.902864,925.831680,927.760496,929.689312,931.618128,933.546944,935.475760,937.404576,939.333392,941.262208,943.191024,945.119840,947.048656,948.977472,950.906288,952.835104,954.763920,956.692736,958.621552,960.550368,962.479184,964.408000,966.336816,968.265632,970.194448,972.123264,974.052080,975.980896,977.909712,979.838528,981.767344,983.696160,985.624976,987.553792,989.482608,991.411424,993.340240,995.269056,997.197872,999.126688,1001.055504,1002.984320,1004.913136,1006.841952,1008.770768,1010.699584,1012.628400,1014.557216,1016.486032,1018.414848,1020.343664,1022.272480,1024.201296,1026.130112,1028.058928,1029.987744,1031.916560,1033.845376,1035.774192,1037.703008,1039.631824,1041.560640,1043.489456,1045.418272,1047.347088,1049.275904,1051.204720,1053.133536,1055.062352,1056.991168,1058.919984,1060.848800,1062.777616,1064.706432,1066.635248,1068.564064,1070.492880,1072.421696,1074.350512,1076.279328,1078.208144,1080.136960,1082.065776,1083.994592,1085.923408,1087.852224,1089.781040,1091.709856,1093.638672,1095.567488,1097.496304,1099.425120,1101.353936,1103.282752,1105.211568,1107.140384,1109.069200,1110.998016,1112.926832,1114.855648,1116.784464,1118.713280,1120.642096,1122.570912,1124.499728,1126.428544,1128.357360,1130.286176,1132.214992,1134.143808,1136.072624,1138.001440,1139.930256,1141.859072,1143.787888,1145.716704,1147.645520,1149.574336,1151.503152,1153.431968,1155.360784,1157.289600,1159.218416,1161.147232,1163.076048,1165.004864,1166.933680,1168.862496,1170.791312,1172.720128,1174.648944,1176.577760,1178.506576,1180.435392,1182.364208,1184.293024,1186.221840,1188.150656,1190.079472,1192.008288,1193.937104,1195.865920,1197.794736,1199.723552,1201.652368,1203.581184,1205.510000,1207.438816,1209.367632,1211.296448,1213.225264,1215.154080,1217.082896,1219.011712,1220.940528,1222.869344,1224.798160,1226.726976,1228.655792,1230.584608,1232.513424,1234.442240,1236.371056,1238.299872,1240.228688,1242.157504,1244.086320,1246.015136,1247.943952,1249.872768,1251.801584,1253.730400,1255.659216,1257.588032,1259.516848,1261.445664,1263.374480,1265.303296,1267.232112,1269.160928,1271.089744,1273.018560,1274.947376,1276.876192,1278.805008,1280.733824,1282.662640,1284.591456,1286.520272,1288.449088,1290.377904,1292.306720,1294.235536,1296.164352,1298.093168,1300.021984,1301.950800,1303.879616,1305.808432,1307.737248,1309.666064,1311.594880,1313.523696,1315.452512,1317.381328,1319.310144,1321.238960,1323.167776,1325.096592,1327.025408,1328.954224,1330.883040,1332.811856,1334.740672,1336.669488,1338.598304,1340.527120,1342.455936,1344.384752,1346.313568,1348.242384,1350.171200,1352.100016,1354.028832,1355.957648,1357.886464,1359.815280,1361.744096,1363.672912,1365.601728,1367.530544,1369.459360,1371.388176,1373.316992,1375.245808,1377.174624,1379.103440,1381.032256,1382.961072,1384.889888,1386.818704,1388.747520,1390.676336,1392.605152,1394.533968,1396.462784,1398.391600,1400.320416,1402.249232,1404.178048,1406.106864,1408.035680,1409.964496,1411.893312,1413.822128,1415.750944,1417.679760,1419.608576,1421.537392,1423.466208,1425.395024,1427.323840,1429.252656,1431.181472,1433.110288,1435.039104,1436.967920,1438.896736,1440.825552,1442.754368,1444.683184,1446.612000,1448.540816,1450.469632,1452.398448,1454.327264,1456.256080,1458.184896,1460.113712,1462.042528,1463.971344,1465.900160,1467.828976,1469.757792,1471.686608,1473.615424,1475.544240,1477.473056,1479.401872,1481.330688,1483.259504,1485.188320,1487.117136,1489.045952,1490.974768,1492.903584,1494.832400,1496.761216,1498.690032,1500.618848,1502.547664,1504.476480,1506.405296,1508.334112,1510.262928,1512.191744,1514.120560,1516.049376,1517.978192,1519.907008,1521.835824,1523.764640,1525.693456,1527.622272,1529.551088,1531.479904,1533.408720,1535.337536,1537.266352,1539.195168,1541.123984,1543.052800,1544.981616,1546.910432,1548.839248,1550.768064,1552.696880,1554.625696,1556.554512,1558.483328,1560.412144,1562.340960,1564.269776,1566.198592,1568.127408,1570.056224,1571.985040,1573.913856,1575.842672,1577.771488,1579.700304,1581.629120,1583.557936,1585.486752,1587.415568,1589.344384,1591.273200,1593.202016,1595.130832,1597.059648,1598.988464,1600.917280,1602.846096,1604.774912,1606.703728,1608.632544,1610.561360,1612.490176,1614.418992,1616.347808,1618.276624,1620.205440,1622.134256,1624.063072,1625.991888,1627.920704,1629.849520,1631.778336,1633.707152,1635.635968,1637.564784,1639.493600,1641.422416,1643.351232,1645.280048,1647.208864,1649.137680,1651.066496,1652.995312,1654.924128,1656.852944,1658.781760,1660.710576,1662.639392,1664.568208,1666.497024,1668.425840,1670.354656,1672.283472,1674.212288,1676.141104,1678.069920,1679.998736,1681.927552,1683.856368,1685.785184,1687.714000,1689.642816,1691.571632,1693.500448,1695.429264,1697.358080,1699.286896,1701.215712,1703.144528,1705.073344,1707.002160,1708.930976,1710.859792,1712.788608,1714.717424,1716.646240,1718.575056,1720.503872,1722.432688,1724.361504,1726.290320,1728.219136,1730.147952,1732.076768,1734.005584,1735.934400,1737.863216,1739.792032,1741.720848,1743.649664,1745.578480,1747.507296,1749.436112,1751.364928,1753.293744,1755.222560,1757.151376,1759.080192,1761.009008,1762.937824,1764.866640,1766.795456,1768.724272,1770.653088,1772.581904,1774.510720,1776.439536,1778.368352,1780.297168,1782.225984,1784.154800,1786.083616,1788.012432,1789.941248,1791.870064,1793.798880,1795.727696,1797.656512,1799.585328,1801.514144,1803.442960,1805.371776,1807.300592,1809.229408,1811.158224,1813.087040,1815.015856,1816.944672,1818.873488,1820.802304,1822.731120,1824.659936,1826.588752,1828.517568,1830.446384,1832.375200,1834.304016,1836.232832,1838.161648,1840.090464,1842.019280,1843.948096,1845.876912,1847.805728,1849.734544,1851.663360,1853.592176,1855.520992,1857.449808,1859.378624,1861.307440,1863.236256,1865.165072,1867.093888,1869.022704,1870.951520,1872.880336,1874.809152,1876.737968,1878.666784,1880.595600,1882.524416,1884.453232,1886.382048,1888.310864,1890.239680,1892.168496,1894.097312,1896.026128,1897.954944,1899.883760,1901.812576,1903.741392,1905.670208,1907.599024,1909.527840,1911.456656,1913.385472,1915.314288,1917.243104,1919.171920,1921.100736,1923.029552,1924.958368,1926.887184,1928.816000,1930.744816,1932.673632,1934.602448,1936.531264,1938.460080,1940.388896,1942.317712,1944.246528,1946.175344,1948.104160,1950.032976,1951.961792,1953.890608,1955.819424,1957.748240,1959.677056,1961.605872,1963.534688,1965.463504,1967.392320,1969.321136,1971.249952,1973.178768,1975.107584,1977.036400,1978.965216,1980.894032,1982.822848,1984.751664,1986.680480,1988.609296,1990.538112,1992.466928,1994.395744,1996.324560,1998.253376,2000.182192,2002.111008,2004.039824,2005.968640,2007.897456,2009.826272,2011.755088,2013.683904,2015.612720,2017.541536,2019.470352,2021.399168,2023.327984,2025.256800,2027.185616,2029.114432,2031.043248,2032.972064,2034.900880,2036.829696,2038.758512,2040.687328,2042.616144,2044.544960,2046.473776,2048.402592,2050.331408,2052.260224,2054.189040,2056.117856,2058.046672,2059.975488,2061.904304,2063.833120,2065.761936,2067.690752,2069.619568,2071.548384,2073.477200,2075.406016,2077.334832,2079.263648,2081.192464,2083.121280,2085.050096,2086.978912,2088.907728,2090.836544,2092.765360,2094.694176,2096.622992,2098.551808,2100.480624,2102.409440,2104.338256,2106.267072,2108.195888,2110.124704,2112.053520,2113.982336,2115.911152,2117.839968,2119.768784,2121.697600,2123.626416,2125.555232,2127.484048,2129.412864,2131.341680,2133.270496,2135.199312,2137.128128,2139.056944,2140.985760,2142.914576,2144.843392,2146.772208,2148.701024,2150.629840,2152.558656,2154.487472,2156.416288,2158.345104,2160.273920,2162.202736,2164.131552,2166.060368,2167.989184,2169.918000,2171.846816,2173.775632,2175.704448,2177.633264,2179.562080,2181.490896,2183.419712,2185.348528,2187.277344,2189.206160,2191.134976,2193.063792,2194.992608,2196.921424,2198.850240,2200.779056,2202.707872,2204.636688,2206.565504,2208.494320,2210.423136,2212.351952,2214.280768,2216.209584,2218.138400,2220.067216,2221.996032,2223.924848,2225.853664,2227.782480,2229.711296,2231.640112,2233.568928,2235.497744,2237.426560,2239.355376,2241.284192,2243.213008,2245.141824,2247.070640,2248.999456,2250.928272,2252.857088,2254.785904,2256.714720,2258.643536,2260.572352,2262.501168,2264.429984,2266.358800,2268.287616,2270.216432,2272.145248,2274.074064,2276.002880,2277.931696,2279.860512,2281.789328,2283.718144,2285.646960,2287.575776,2289.504592,2291.433408,2293.362224,2295.291040,2297.219856,2299.148672,2301.077488,2303.006304,2304.935120,2306.863936,2308.792752,2310.721568,2312.650384,2314.579200,2316.508016,2318.436832,2320.365648,2322.294464,2324.223280,2326.152096,2328.080912,2330.009728,2331.938544,2333.867360,2335.796176,2337.724992,2339.653808,2341.582624,2343.511440,2345.440256,2347.369072,2349.297888,2351.226704,2353.155520,2355.084336,2357.013152,2358.941968,2360.870784,2362.799600,2364.728416,2366.657232,2368.586048,2370.514864,2372.443680,2374.372496,2376.301312,2378.230128,2380.158944,2382.087760,2384.016576,2385.945392,2387.874208,2389.803024,2391.731840,2393.660656,2395.589472,2397.518288,2399.447104,2401.375920,2403.304736,2405.233552,2407.162368,2409.091184,2411.020000,2412.948816,2414.877632,2416.806448,2418.735264,2420.664080,2422.592896,2424.521712,2426.450528,2428.379344,2430.308160,2432.236976,2434.165792,2436.094608,2438.023424,2439.952240,2441.881056,2443.809872,2445.738688,2447.667504,2449.596320,2451.525136,2453.453952,2455.382768,2457.311584,2459.240400,2461.169216,2463.098032,2465.026848,2466.955664,2468.884480,2470.813296,2472.742112,2474.670928,2476.599744,2478.528560,2480.457376,2482.386192,2484.315008,2486.243824,2488.172640,2490.101456,2492.030272,2493.959088,2495.887904,2497.816720,2499.745536,2501.674352,2503.603168,2505.531984,2507.460800,2509.389616,2511.318432,2513.247248,2515.176064,2517.104880,2519.033696,2520.962512,2522.891328,2524.820144,2526.748960,2528.677776,2530.606592,2532.535408,2534.464224,2536.393040,2538.321856,2540.250672,2542.179488,2544.108304,2546.037120,2547.965936,2549.894752,2551.823568,2553.752384,2555.681200,2557.610016,2559.538832,2561.467648,2563.396464,2565.325280,2567.254096,2569.182912,2571.111728,2573.040544,2574.969360,2576.898176,2578.826992,2580.755808,2582.684624,2584.613440,2586.542256,2588.471072,2590.399888,2592.328704,2594.257520,2596.186336,2598.115152,2600.043968,2601.972784,2603.901600,2605.830416,2607.759232,2609.688048,2611.616864,2613.545680,2615.474496,2617.403312,2619.332128,2621.260944,2623.189760,2625.118576,2627.047392,2628.976208,2630.905024,2632.833840,2634.762656,2636.691472,2638.620288,2640.549104,2642.477920,2644.406736,2646.335552,2648.264368,2650.193184,2652.122000,2654.050816,2655.979632,2657.908448,2659.837264,2661.766080,2663.694896,2665.623712,2667.552528,2669.481344,2671.410160,2673.338976,2675.267792,2677.196608,2679.125424,2681.054240,2682.983056,2684.911872,2686.840688,2688.769504,2690.698320,2692.627136,2694.555952,2696.484768,2698.413584,2700.342400,2702.271216,2704.200032,2706.128848,2708.057664,2709.986480,2711.915296,2713.844112,2715.772928,2717.701744,2719.630560,2721.559376,2723.488192,2725.417008,2727.345824,2729.274640,2731.203456,2733.132272,2735.061088,2736.989904,2738.918720,2740.847536,2742.776352,2744.705168,2746.633984,2748.562800,2750.491616,2752.420432,2754.349248,2756.278064,2758.206880,2760.135696,2762.064512,2763.993328,2765.922144,2767.850960,2769.779776,2771.708592,2773.637408,2775.566224,2777.495040,2779.423856,2781.352672,2783.281488,2785.210304,2787.139120,2789.067936,2790.996752,2792.925568,2794.854384,2796.783200,2798.712016,2800.640832,2802.569648,2804.498464,2806.427280,2808.356096,2810.284912,2812.213728,2814.142544,2816.071360,2818.000176,2819.928992,2821.857808,2823.786624,2825.715440,2827.644256,2829.573072,2831.501888,2833.430704,2835.359520,2837.288336,2839.217152,2841.145968,2843.074784,2845.003600,2846.932416,2848.861232,2850.790048,2852.718864,2854.647680,2856.576496,2858.505312,2860.434128,2862.362944,2864.291760,2866.220576,2868.149392,2870.078208,2872.007024,2873.935840,2875.864656,2877.793472,2879.722288,2881.651104,2883.579920,2885.508736,2887.437552,2889.366368,2891.295184,2893.224000,2895.152816,2897.081632,2899.010448,2900.939264,2902.868080,2904.796896,2906.725712,2908.654528,2910.583344,2912.512160,2914.440976,2916.369792,2918.298608,2920.227424,2922.156240,2924.085056,2926.013872,2927.942688,2929.871504,2931.800320,2933.729136,2935.657952,2937.586768,2939.515584,2941.444400,2943.373216,2945.302032,2947.230848,2949.159664,2951.088480,2953.017296,2954.946112,2956.874928,2958.803744,2960.732560,2962.661376,2964.590192,2966.519008,2968.447824,2970.376640,2972.305456,2974.234272,2976.163088,2978.091904,2980.020720,2981.949536,2983.878352,2985.807168,2987.735984,2989.664800,2991.593616,2993.522432,2995.451248,2997.380064,2999.308880,3001.237696,3003.166512,3005.095328,3007.024144,3008.952960,3010.881776,3012.810592,3014.739408,3016.668224,3018.597040,3020.525856,3022.454672,3024.383488,3026.312304,3028.241120,3030.169936,3032.098752,3034.027568,3035.956384,3037.885200,3039.814016,3041.742832,3043.671648,3045.600464,3047.529280,3049.458096,3051.386912,3053.315728,3055.244544,3057.173360,3059.102176,3061.030992,3062.959808,3064.888624,3066.817440,3068.746256,3070.675072,3072.603888,3074.532704,3076.461520,3078.390336,3080.319152,3082.247968,3084.176784,3086.105600,3088.034416,3089.963232,3091.892048,3093.820864,3095.749680,3097.678496,3099.607312,3101.536128,3103.464944,3105.393760,3107.322576,3109.251392,3111.180208,3113.109024,3115.037840,3116.966656,3118.895472,3120.824288,3122.753104,3124.681920,3126.610736,3128.539552,3130.468368,3132.397184,3134.326000,3136.254816,3138.183632,3140.112448,3142.041264,3143.970080,3145.898896,3147.827712,3149.756528,3151.685344,3153.614160,3155.542976,3157.471792,3159.400608,3161.329424,3163.258240,3165.187056,3167.115872,3169.044688,3170.973504,3172.902320,3174.831136,3176.759952,3178.688768,3180.617584,3182.546400,3184.475216,3186.404032,3188.332848,3190.261664,3192.190480,3194.119296,3196.048112,3197.976928,3199.905744,3201.834560,3203.763376,3205.692192,3207.621008,3209.549824,3211.478640,3213.407456,3215.336272,3217.265088,3219.193904,3221.122720,3223.051536,3224.980352,3226.909168,3228.837984,3230.766800,3232.695616,3234.624432,3236.553248,3238.482064,3240.410880,3242.339696,3244.268512,3246.197328,3248.126144,3250.054960,3251.983776,3253.912592,3255.841408,3257.770224,3259.699040,3261.627856,3263.556672,3265.485488,3267.414304,3269.343120,3271.271936,3273.200752,3275.129568,3277.058384,3278.987200,3280.916016,3282.844832,3284.773648,3286.702464,3288.631280,3290.560096,3292.488912,3294.417728,3296.346544,3298.275360,3300.204176,3302.132992,3304.061808,3305.990624,3307.919440,3309.848256,3311.777072,3313.705888,3315.634704,3317.563520,3319.492336,3321.421152,3323.349968,3325.278784,3327.207600,3329.136416,3331.065232,3332.994048,3334.922864,3336.851680,3338.780496,3340.709312,3342.638128,3344.566944,3346.495760,3348.424576,3350.353392,3352.282208,3354.211024,3356.139840,3358.068656,3359.997472,3361.926288,3363.855104,3365.783920,3367.712736,3369.641552,3371.570368,3373.499184,3375.428000,3377.356816,3379.285632,3381.214448,3383.143264,3385.072080,3387.000896,3388.929712,3390.858528,3392.787344,3394.716160,3396.644976,3398.573792,3400.502608,3402.431424,3404.360240,3406.289056,3408.217872,3410.146688,3412.075504,3414.004320,3415.933136,3417.861952,3419.790768,3421.719584,3423.648400,3425.577216,3427.506032,3429.434848,3431.363664,3433.292480,3435.221296,3437.150112,3439.078928,3441.007744,3442.936560,3444.865376,3446.794192,3448.723008,3450.651824,3452.580640,3454.509456,3456.438272,3458.367088,3460.295904,3462.224720,3464.153536,3466.082352,3468.011168,3469.939984,3471.868800,3473.797616,3475.726432,3477.655248,3479.584064,3481.512880,3483.441696,3485.370512,3487.299328,3489.228144,3491.156960,3493.085776,3495.014592,3496.943408,3498.872224,3500.801040,3502.729856,3504.658672,3506.587488,3508.516304,3510.445120,3512.373936,3514.302752,3516.231568,3518.160384,3520.089200,3522.018016,3523.946832,3525.875648,3527.804464,3529.733280,3531.662096,3533.590912,3535.519728,3537.448544,3539.377360,3541.306176,3543.234992,3545.163808,3547.092624,3549.021440,3550.950256,3552.879072,3554.807888,3556.736704,3558.665520,3560.594336,3562.523152,3564.451968,3566.380784,3568.309600,3570.238416,3572.167232,3574.096048,3576.024864,3577.953680,3579.882496,3581.811312,3583.740128,3585.668944,3587.597760,3589.526576,3591.455392,3593.384208,3595.313024,3597.241840,3599.170656,3601.099472,3603.028288,3604.957104,3606.885920,3608.814736,3610.743552,3612.672368,3614.601184,3616.530000,3618.458816,3620.387632,3622.316448,3624.245264,3626.174080,3628.102896,3630.031712,3631.960528,3633.889344,3635.818160,3637.746976,3639.675792,3641.604608,3643.533424,3645.462240,3647.391056,3649.319872,3651.248688,3653.177504,3655.106320,3657.035136,3658.963952,3660.892768,3662.821584,3664.750400,3666.679216,3668.608032,3670.536848,3672.465664,3674.394480,3676.323296,3678.252112,3680.180928,3682.109744,3684.038560,3685.967376,3687.896192,3689.825008,3691.753824,3693.682640,3695.611456,3697.540272,3699.469088,3701.397904,3703.326720,3705.255536,3707.184352,3709.113168,3711.041984,3712.970800,3714.899616,3716.828432,3718.757248,3720.686064,3722.614880,3724.543696,3726.472512,3728.401328,3730.330144,3732.258960,3734.187776,3736.116592,3738.045408,3739.974224,3741.903040,3743.831856,3745.760672,3747.689488,3749.618304,3751.547120,3753.475936,3755.404752,3757.333568,3759.262384,3761.191200,3763.120016,3765.048832,3766.977648,3768.906464,3770.835280,3772.764096,3774.692912,3776.621728,3778.550544,3780.479360,3782.408176,3784.336992,3786.265808,3788.194624,3790.123440,3792.052256,3793.981072,3795.909888,3797.838704,3799.767520,3801.696336,3803.625152,3805.553968,3807.482784,3809.411600,3811.340416,3813.269232,3815.198048,3817.126864,3819.055680,3820.984496,3822.913312,3824.842128,3826.770944,3828.699760,3830.628576,3832.557392,3834.486208,3836.415024,3838.343840,3840.272656,3842.201472,3844.130288,3846.059104,3847.987920,3849.916736,3851.845552,3853.774368,3855.703184,3857.632000,3859.560816,3861.489632,3863.418448,3865.347264,3867.276080,3869.204896,3871.133712,3873.062528,3874.991344,3876.920160,3878.848976,3880.777792,3882.706608,3884.635424,3886.564240,3888.493056,3890.421872,3892.350688,3894.279504,3896.208320,3898.137136,3900.065952,3901.994768,3903.923584,3905.852400,3907.781216,3909.710032,3911.638848,3913.567664,3915.496480,3917.425296,3919.354112,3921.282928,3923.211744,3925.140560,3927.069376,3928.998192,3930.927008,3932.855824,3934.784640,3936.713456,3938.642272,3940.571088,3942.499904,3944.428720,3946.357536,3948.286352,3950.215168,3952.143984,3954.072800,3956.001616,3957.930432,3959.859248,3961.788064,3963.716880,3965.645696,3967.574512,3969.503328,3971.432144,3973.360960,3975.289776,3977.218592,3979.147408,3981.076224,3983.005040,3984.933856,3986.862672,3988.791488,3990.720304,3992.649120,3994.577936,3996.506752,3998.435568,4000.364384
