0,399.264912,0.433702
0,401.193728,0.429211
0,403.122544,0.419885
0,405.051360,0.414015
0,406.980176,0.408673
0,408.908992,0.405379
0,410.837808,0.409037
0,412.766624,0.409502
0,414.695440,0.403047
0,416.624256,0.406158
0,418.553072,0.420465
0,420.481888,0.411187
0,422.410704,0.410042
0,424.339520,0.405179
0,426.268336,0.404867
0,428.197152,0.405094
0,430.125968,0.395750
0,432.054784,0.387016
0,433.983600,0.391994
0,435.912416,0.389713
0,437.841232,0.386722
0,439.770048,0.387967
0,441.698864,0.388560
0,443.627680,0.389591
0,445.556496,0.389095
0,447.485312,0.386270
0,449.414128,0.385507
0,451.342944,0.386795
0,453.271760,0.388014
0,455.200576,0.385020
0,457.129392,0.387481
0,459.058208,0.386716
0,460.987024,0.386004
0,462.915840,0.385119
0,464.844656,0.383247
0,466.773472,0.383222
0,468.702288,0.387308
0,470.631104,0.386211
0,472.559920,0.385377
0,474.488736,0.382214
0,476.417552,0.381375
0,478.346368,0.379024
0,480.275184,0.377601
0,482.204000,0.377059
0,484.132816,0.376950
0,486.061632,0.378063
0,487.990448,0.382914
0,489.919264,0.383921
0,491.848080,0.383841
0,493.776896,0.380737
0,495.705712,0.382876
0,497.634528,0.384061
0,499.563344,0.385128
0,501.492160,0.385106
0,503.420976,0.384525
0,505.349792,0.385155
0,507.278608,0.387182
0,509.207424,0.388980
0,511.136240,0.391256
0,513.065056,0.391402
0,514.993872,0.392174
0,516.922688,0.390517
0,518.851504,0.390963
0,520.780320,0.391573
0,522.709136,0.390208
0,524.637952,0.387959
0,526.566768,0.386588
0,528.495584,0.387666
0,530.424400,0.389134
0,532.353216,0.386754
0,534.282032,0.384963
0,536.210848,0.382911
0,538.139664,0.380601
0,540.068480,0.378118
0,541.997296,0.377218
0,543.926112,0.374653
0,545.854928,0.371521
0,547.783744,0.368576
0,549.712560,0.366952
0,551.641376,0.365120
0,553.570192,0.362947
0,555.499008,0.359268
0,557.427824,0.356090
0,559.356640,0.353787
0,561.285456,0.353018
0,563.214272,0.350795
0,565.143088,0.349170
0,567.071904,0.348257
0,569.000720,0.346934
0,570.929536,0.344896
0,572.858352,0.343147
0,574.787168,0.341267
0,576.715984,0.339677
0,578.644800,0.337169
0,580.573616,0.335778
0,582.502432,0.333479
0,584.431248,0.331301
0,586.360064,0.329357
0,588.288880,0.327311
0,590.217696,0.325406
0,592.146512,0.323629
0,594.075328,0.321956
0,596.004144,0.320915
0,597.932960,0.320291
0,599.861776,0.319519
0,601.790592,0.317514
0,603.719408,0.315528
0,605.648224,0.313988
0,607.577040,0.312870
0,609.505856,0.311110
0,611.434672,0.310786
0,613.363488,0.310890
0,615.292304,0.310219
0,617.221120,0.307464
0,619.149936,0.307382
0,621.078752,0.307575
0,623.007568,0.306472
0,624.936384,0.304744
0,626.865200,0.302939
0,628.794016,0.300854
0,630.722832,0.298322
0,632.651648,0.296438
0,634.580464,0.295367
0,636.509280,0.293694
0,638.438096,0.291412
0,640.366912,0.288986
0,642.295728,0.286011
0,644.224544,0.282768
0,646.153360,0.280252
0,648.082176,0.276764
0,650.010992,0.274399
0,651.939808,0.272957
0,653.868624,0.270888
0,655.797440,0.268666
0,657.726256,0.267394
0,659.655072,0.266181
0,661.583888,0.264618
0,663.512704,0.264081
0,665.441520,0.261758
0,667.370336,0.246100
0,669.299152,0.238599
0,671.227968,0.249224
0,673.156784,0.249661
0,675.085600,0.246770
0,677.014416,0.243952
0,678.943232,0.241751
0,680.872048,0.240274
