0,0.732461,0.742274,0.763163,0.772384,0.795142,0.784957,0.773103,0.753986,0.753447,0.733138,0.740826,0.750545,0.753224,0.726033,0.726046,0.72637,0.728838,0.718619,0.72461,0.720763,0.725082,0.72399,0.721602,0.702333,0.697995,0.696576,0.688493,0.673395,0.685852,0.690495,0.695896,0.693501,0.689767,0.681833,0.68089,0.676761,0.681217,0.676659,0.68191,0.671986,0.668868,0.658035,0.651994,0.6464,0.652751,0.654877,0.660409,0.659398,0.662334,0.655912,0.649985,0.643025,0.646449,0.642716,0.645172,0.640494,0.638959,0.637872,0.638955,0.63281,0.628755,0.624432,0.631442,0.630835,0.631818,0.628902,0.626319,0.621659,0.62052,0.619358,0.61854,0.614786,0.61362,0.609038,0.610937,0.607725,0.60474,0.599502,0.598781,0.595299,0.594319,0.592817,0.591325,0.586844,0.585541,0.583112,0.582515,0.577338,0.574746,0.574602,0.574414,0.568881,0.56625,0.565597,0.564853,0.562696,0.562659,0.559503,0.557359,0.55461,0.553797,0.552164,0.549913,0.545696,0.542888,0.541495,0.54072,0.538055,0.537439,0.534738,0.532983,0.530826,0.529923,0.526172,0.524518,0.522191,0.52087,0.51827,0.516164,0.513998,0.512794,0.510587,0.508442,0.506779,0.505922,0.503598,0.501479,0.499606,0.499416,0.497729,0.49576,0.492683,0.491434,0.487402,0.485738,0.484253,0.482306,0.479511,0.477611,0.473814,0.468634,0.465801,0.463512,0.458366,0.45518,0.451713,0.44868,0.444402,0.441127,0.437496,0.433459,0.428819,0.425092,0.420966,0.418215,0.415967,0.414292,0.411623,0.408871,0.405259,0.402368,0.399486,0.396667,0.393928,0.392013,0.389545,0.387453,0.384276,0.381855,0.380062,0.377793,0.374134,0.372467,0.370676,0.367729,0.365182,0.363937,0.36175,0.359727,0.357191,0.355558,0.353752,0.351722,0.348955,0.346526,0.34407,0.34149,0.339534,0.338458,0.335361,0.332529,0.329731,0.327343,0.324697,0.322404,0.319424,0.316419,0.313277,0.311414,0.308891,0.305894,0.302646,0.300227,0.297302,0.295206,0.292702,0.289806,0.286585,0.284177,0.281325,0.27934,0.276485,0.273221,0.270655,0.26797,0.265087,0.262523,0.260473,0.258387,0.255057,0.252307,0.24971,0.247326,0.244711,0.242384,0.23992,0.237821,0.23507,0.232706,0.231008,0.229007,0.22657,0.22515,0.223136,0.221304,0.219463,0.218121,0.216108,0.213988,0.212717,0.210567,0.208498,0.206626,0.204534,0.203649,0.202628,0.200891,0.198576,0.197174,0.196143,0.194619,0.193259,0.192846,0.191843,0.189786,0.188593,0.188128,0.187151,0.185818,0.183844,0.182413,0.180964,0.180138,0.179399,0.178156,0.176485,0.175209,0.174056,0.172921,0.171559,0.170265,0.168745,0.167072,0.165502,0.164453,0.163106,0.161582,0.15983,0.157854,0.15575,0.154045,0.152245,0.150251,0.148371,0.146099,0.144244,0.142613,0.140572,0.138413,0.13602,0.134106,0.13234,0.13053,0.128304,0.126106,0.1238,0.121813,0.120237,0.11846,0.116985,0.115998,0.115338,0.115082,0.114864,0.115439,0.117283,0.119163,0.120658,0.122331,0.123904,0.123972,0.122538,0.121127,0.118732,0.115633,0.112399,0.108754,0.10494,0.101161,0.09754,0.094072,0.090966,0.088963,0.087453,0.08623,0.085456,0.084846,0.084303,0.084366,0.084305,0.084078,0.084399,0.084412,0.084425,0.084941,0.085298,0.08542,0.085654,0.086118,0.08628,0.086403,0.08653,0.086523,0.087008,0.087726,0.088126,0.088213,0.088306,0.088713,0.089276,0.089931,0.090436,0.091267,0.092618,0.094311,0.095652,0.096803,0.098219,0.100192,0.101872,0.103413,0.104969,0.106889,0.108825,0.110228,0.1117,0.113672,0.115042,0.116117,0.11696,0.117809,0.118064,0.118564,0.119398,0.11933,0.119054,0.119301,0.119092,0.118284,0.117387,0.116715,0.11546,0.114459,0.113312,0.112047,0.110774,0.109447,0.107938,0.10617,0.104263,0.102337,0.100913,0.099801,0.097793,0.095857,0.094081,0.092398,0.09032,0.087945,0.085989,0.084358,0.082609,0.080809,0.078912,0.077235,0.075708,0.074494,0.073337,0.072101,0.070917,0.069906,0.069101,0.068307,0.067208,0.066338,0.065849,0.065235,0.064426,0.063628,0.062782,0.061914,0.061317,0.061115,0.060754,0.0602,0.059419,0.058706,0.058089,0.0577,0.057147,0.056584,0.055948,0.055247,0.054755,0.054542,0.054129,0.053784,0.053252,0.052576,0.05206,0.051275,0.050754,0.05049,0.050011,0.049508,0.049112,0.048562,0.048088,0.047998,0.047458,0.046815,0.046512,0.04618,0.04611,0.046183,0.046151,0.045945,0.045678,0.045547,0.045451,0.045234,0.044955,0.044933,0.044963,0.044977,0.044932,0.044754,0.044507,0.044592,0.044529,0.044318,0.044082,0.043931,0.043692,0.043568,0.043554,0.042952,0.0427,0.043368,0.043665,0.043772,0.043712,0.043615,0.043722,0.043798,0.043321,0.042285,0.04123,0.041361,0.042713,0.04334,0.043287,0.043102,0.04324,0.043406,0.043031,0.043089,0.043319,0.042664,0.041198,0.041505,0.0432,0.043284,0.043068,0.042639,0.041004,0.041078,0.042535,0.042833,0.043215,0.043318,0.042589,0.041046,0.041548,0.042668,0.041973,0.039969,0.039933,0.040051,0.04141,0.042823,0.042111,0.04226,0.043008,0.042906,0.043061,0.043227,0.042152,0.039834,0.039572,0.041511,0.041361,0.042113,0.042633,0.041473,0.041536,0.041943,0.04063,0.039915,0.042119,0.043224,0.043414,0.043136,0.041918,0.041492,0.042374,0.041916,0.040114,0.035161,0.034227,0.039867,0.042122,0.040486,0.040623,0.04267,0.041969,0.037426,0.03587,0.039054,0.04175,0.042869,0.042551,0.042899,0.042052,0.039175,0.036307,0.038216,0.041499,0.040428,0.037655,0.038356,0.040054,0.04021,0.037416,0.029025,0.030777,0.036227,0.038568,0.038739,0.035566,0.034459,0.033933,0.030966,0.034466,0.036186,0.037852,0.039539,0.038818,0.035596,0.03809,0.037948,0.030705,0.025744,0.031465,0.036147,0.04029,0.040292,0.039754,0.039415,0.037065,0.034563,0.028006,0.034454,0.039581,0.040404,0.040989,0.03963,0.038577,0.042056,0.04158,0.038194,0.040721,0.043939,0.044775,0.045089,0.045496,0.045732,0.045462,0.045518,0.045725,0.045917,0.046947,0.047624,0.047666,0.047742,0.04837,0.048564,0.048476,0.049318,0.05027,0.049236,0.046286,0.048361,0.050853,0.049582,0.04967,0.051828,0.052082,0.054047,0.054884,0.053026,0.048695,0.051107,0.054542,0.055506,0.054721,0.05106,0.046283,0.05007,0.050414,0.044331,0.048127,0.052574,0.053736,0.052201,0.049562,0.050563,0.050369,0.046407,0.044048,0.04599,0.045461,0.045195,0.046053,0.044455,0.041865,0.036332,0.039477,0.042311,0.042535,0.043339,0.042549,0.038484,0.035535,0.03508,0.037053,0.038915,0.037935,0.038845,0.040836,0.041002,0.039566,0.035637,0.032161,0.034265,0.038431,0.038889,0.038863,0.039103,0.038047,0.035718,0.033542,0.030867,0.033863,0.035049,0.034014,0.034313,0.033881,0.03369,0.032129,0.03143,0.033421,0.035927,0.036126,0.03535,0.035765,0.034875,0.034869,0.036272,0.035754,0.034453,0.03219,0.030481,0.033612,0.03554,0.035944,0.035052,0.035571,0.035944,0.036371,0.036559,0.034983,0.032078,0.032826,0.034529,0.035159,0.034524,0.034361,0.035427,0.036171,0.036083,0.035205,0.034897,0.03569,0.036083,0.036298,0.036632,0.036971,0.036509,0.034425,0.03445,0.033786,0.032991,0.03512,0.035684,0.035604,0.035828,0.036341,0.035263,0.033146,0.033414,0.034538,0.035509,0.035845,0.036087,0.036779,0.03681,0.036546,0.036566,0.036649,0.035613,0.033217,0.032447,0.034663,0.036393,0.036614,0.036233,0.036348,0.03629,0.035818,0.035752,0.035733,0.035291,0.03581,0.036859,0.035677,0.034637,0.035178,0.035619,0.035627,0.035512,0.035614,0.035072,0.03484,0.035517,0.035849,0.035976,0.035044,0.034581,0.035258,0.034914,0.035765,0.036587,0.036655,0.036089,0.035318,0.036034,0.036229,0.03665,0.036806,0.035559,0.035642,0.036024,0.035587,0.035485,0.035829,0.035555,0.035591,0.035603,0.035012,0.034994,0.035741,0.036627,0.037303,0.037613,0.037526,0.036912,0.0356,0.035824,0.036491,0.037425,0.038329,0.038467,0.038688,0.037807,0.036214,0.0348,0.036186,0.036371,0.035128,0.036454,0.038958,0.038682,0.036747,0.035562,0.034889,0.035391,0.037516,0.03731,0.035527,0.035349,0.03504,0.035528,0.034857,0.034188,0.035341,0.037293,0.037582,0.035757,0.035636,0.038537,0.03722,0.035503,0.036006,0.038073,0.038451,0.038675,0.038024,0.037655,0.038387,0.037513,0.036031,0.035728,0.035795,0.036741,0.037619,0.037135,0.036319,0.036636,0.037526,0.037446,0.036814,0.036883,0.037281,0.037566,0.037328,0.036714,0.036572,0.036101,0.036878,0.037874,0.037429,0.036633,0.036814,0.036872,0.036894,0.037036,0.036622,0.036591,0.037111,0.037491,0.037504,0.037137,0.036616,0.036573,0.035548,0.034741,0.034942,0.035873,0.035014,0.03458,0.034777,0.036014,0.037019,0.03631,0.035282,0.034661,0.034508,0.035101,0.035216,0.034711,0.034709,0.035469,0.03807,0.038995,0.03867,0.0378,0.037021,0.038125,0.036816,0.036751,0.03804,0.037421,0.035963,0.035351,0.036015,0.036576,0.035763,0.035839,0.037639,0.038305,0.036152,0.036099,0.037603,0.037775,0.03631,0.03595,0.037026,0.037279,0.037084,0.036541,0.036008,0.037429,0.037001,0.037043,0.037896,0.037018,0.036578,0.036938,0.038277,0.038396,0.037604,0.037101,0.036267,0.036099,0.036694,0.037252,0.037281,0.036494,0.03544,0.035687,0.036352,0.036809,0.03734,0.036969,0.036353,0.036573,0.037597,0.037739,0.036726,0.036455,0.036923,0.036435,0.036469,0.037122,0.037069,0.03761,0.037666,0.037204,0.036601,0.036389,0.036816,0.037207,0.037533,0.03754,0.037431,0.037583,0.037589,0.037338,0.037701,0.038443,0.038758,0.038489,0.038458,0.038545,0.03861,0.038752,0.038857,0.038802,0.038292,0.038011,0.038255,0.03825,0.037717,0.03726,0.037293,0.037577,0.037209,0.037405,0.037424,0.037372,0.037626,0.037905,0.038046,0.037879,0.038084,0.038403,0.03807,0.03798,0.038346,0.037851,0.037056,0.037178,0.037616,0.037531,0.037047,0.036866,0.037064,0.036891,0.036351,0.035564,0.035235,0.035224,0.035024,0.034998,0.034855,0.035096,0.035322,0.035004,0.034836,0.034819,0.034993,0.035183,0.035247,0.035024,0.034677,0.034826,0.035469,0.035561,0.035068,0.035081,0.035283,0.035053,0.034888,0.034777,0.03488,0.034895,0.035005,0.035333,0.035593,0.035693,0.035542,0.035177,0.035143,0.035239,0.03541,0.035834,0.03564,0.03529,0.035305,0.035294,0.035045,0.034872,0.034917,0.035286,0.035562,0.035519,0.035173,0.034894,0.034718,0.034511,0.034658,0.03493,0.035071,0.035036,0.034911,0.034946,0.034641,0.034852,0.035005,0.035314,0.035452,0.035199,0.035322,0.03552,0.035553,0.035481,0.035009,0.034918,0.034841,0.035039,0.035351,0.035076,0.035167,0.035114,0.03476,0.034722,0.034678,0.034572,0.034743,0.034973,0.035134,0.03517,0.034988,0.034705,0.034658,0.03481,0.034776,0.03459,0.034712,0.035173,0.035104,0.035006,0.035161,0.034871,0.034589,0.035177,0.035626,0.035148,0.034853,0.034674,0.034752,0.035054,0.034923,0.034924,0.034745,0.034611,0.035066,0.035126,0.034933,0.035034,0.035089,0.03504,0.035007,0.035112,0.035379,0.035476,0.035351,0.035179,0.03523,0.03542,0.035469,0.035512,0.035615,0.03532,0.035048,0.035313,0.035513,0.035454,0.035344,0.035117,0.035245,0.035167,0.034931,0.035079,0.035443,0.035606,0.035411,0.03531,0.035322,0.03518,0.035173,0.035073,0.03496,0.034984,0.035029,0.034885,0.034736,0.034833,0.03499,0.034912,0.034673,0.034524,0.034802,0.035087,0.035185,0.03508,0.03497,0.034871,0.034833,0.034956,0.035072,0.034972,0.034857,0.035057,0.034965,0.034594,0.03476,0.035056,0.034898,0.034803,0.034954,0.035052,0.034843,0.034758,0.034843,0.035033,0.034976,0.034797,0.035033,0.035296,0.035187,0.034969,0.035092,0.035099,0.034989,0.034969,0.035174,0.03513,0.035071,0.035106,0.035034,0.035145,0.035083,0.034936,0.035032,0.034965,0.034864,0.034972,0.03516,0.035248,0.035424,0.0355,0.035272,0.035085,0.035105,0.035264,0.035278,0.035181,0.035074,0.034952,0.03514,0.035233,0.035148,0.035211,0.035193,0.035103,0.03522,0.035372,0.035462,0.035409,0.035527,0.03543,0.035194,0.035168,0.035148,0.035375,0.035494,0.035423,0.035318,0.03521,0.035188,0.03531,0.035525,0.035529,0.035401,0.035656,0.035847,0.035696,0.035542,0.035476,0.035516,0.035632,0.035636,0.035482,0.035455,0.035624,0.035687,0.035723,0.035681,0.035616,0.035637,0.0357,0.035553,0.0355,0.035643,0.035842,0.035922,0.035786,0.03562,0.035663,0.03544,0.035535,0.035833,0.036011,0.036014,0.035943,0.035802,0.035765,0.035739,0.035899,0.036074,0.03612,0.036263,0.036344,0.036435,0.036345,0.03626,0.036334,0.036348,0.036226,0.036422,0.036424,0.036234,0.036251,0.03629,0.036342,0.036406,0.036329,0.036267,0.036214,0.036296,0.036454,0.036382,0.036618,0.036663,0.036441,0.036706,0.03683,0.036565,0.036733,0.036832,0.036686,0.036719,0.036623,0.036509,0.036539,0.036626,0.036766,0.036908,0.036897,0.036752,0.036688,0.036788,0.036893,0.036798,0.036849,0.037007,0.036929,0.036856,0.036729,0.036635,0.036778,0.036883,0.036903,0.036888,0.036888,0.03705,0.037374,0.037599,0.037579,0.037588,0.037514,0.03727,0.036963,0.037084,0.037423,0.037539,0.037729,0.037888,0.037775,0.037906,0.037943,0.03777,0.037808,0.03816,0.038422,0.038284,0.038022,0.038067,0.038198,0.038152,0.038334,0.038472,0.038532,0.038537,0.038612,0.039097,0.039109,0.038731,0.038732,0.038911,0.03897,0.038955,0.039066,0.039292,0.039278,0.039211,0.039125,0.039483,0.039674,0.039478,0.039678,0.04002,0.040158,0.040272,0.040508,0.040411,0.04017,0.040324,0.04061,0.04078,0.040782,0.04098,0.041324,0.041596,0.04159,0.041252,0.041351,0.041847,0.042086,0.042154,0.0424,0.042571,0.042605,0.042841,0.042934,0.042752,0.042829,0.043311,0.043512,0.043565,0.043688,0.043993,0.044093,0.044179,0.044192,0.044329,0.044757,0.045046,0.04533,0.045691,0.045813,0.045683,0.045516,0.045821,0.04627,0.046556,0.046885,0.046992,0.046959,0.047203,0.047589,0.047763,0.047854,0.048134,0.048256,0.048254,0.048618,0.048704,0.048652,0.048833,0.049088,0.049564,0.049989,0.050294,0.050427,0.05056,0.050814,0.050942,0.051191,0.051388,0.051751,0.051993,0.051924,0.051751,0.052099,0.052529,0.052665,0.052867,0.0531,0.053462,0.053744,0.053816,0.05375,0.053991,0.054496,0.054737,0.054665,0.054651,0.054815,0.054897,0.055222,0.055599,0.055842,0.056169,0.056505,0.05678,0.056879,0.056891,0.057145,0.05756,0.057814,0.057958,0.058333,0.058793,0.05899,0.059016,0.059169,0.059435,0.059474,0.059646,0.059965,0.060355,0.060794,0.061082,0.061382,0.061461,0.061714,0.061926,0.061968,0.062211,0.0624,0.062646,0.063233,0.063503,0.063344,0.063208,0.063508,0.063987,0.06454,0.064864,0.064745,0.064637,0.064729,0.06477,0.065162,0.065461,0.065424,0.065676,0.06605,0.065995,0.065935,0.066216,0.066208,0.066241,0.066514,0.066602,0.066392,0.066486,0.066667,0.066372,0.066162,0.066487,0.066525,0.066511,0.066602,0.066627,0.066731,0.066709,0.066579,0.066444,0.066364,0.066046,0.065991,0.066093,0.065907,0.065781,0.066148,0.0662,0.065885,0.065643,0.06554,0.065418,0.065441,0.065328,0.064901,0.064586,0.06434,0.063745,0.062821,0.063,0.063548,0.063744,0.063611,0.063379,0.062992,0.062482,0.062022,0.061963,0.061958,0.061801,0.061551,0.061072,0.060975,0.060691,0.060516,0.060156,0.059315,0.059185,0.059361,0.05889,0.058775,0.058724,0.058206,0.057406,0.057015,0.056908,0.056352,0.055306,0.055586,0.056092,0.055279,0.054744,0.055012,0.055119,0.054963,0.054161,0.0535,0.05254,0.05146,0.05105,0.050567,0.050951,0.051499,0.051419,0.051079,0.050942,0.050698,0.04989,0.048438,0.046878,0.047145,0.048298,0.047821,0.046919,0.047228,0.047023,0.04666,0.045999,0.044858,0.042993,0.041023,0.042143,0.043955,0.04425,0.043629,0.043142,0.043465,0.043235,0.042955,0.042006,0.039938,0.037873,0.03924,0.039976,0.03899,0.038209,0.038278,0.03763,0.037527,0.037954,0.03753,0.035144,0.033948,0.0344,0.033206,0.032812,0.032746,0.030772,0.03121,0.033541,0.034181,0.032333,0.029069,0.028659,0.031445,0.032279,0.032723,0.032612,0.032368,0.031781,0.030847,0.028743,0.023612,0.02,0.024136,0.028657,0.029268,0.028665,0.029665,0.030446,0.030752,0.030303,0.028785,0.025115,0.022569,0.024514,0.023266,0.020888,0.024398,0.026653,0.028279,0.028645,0.027065,0.023511,0.020668,0.023689,0.026947,0.028281,0.028484,0.028078,0.02637,0.026372,0.027623,0.026872,0.024033,0.02025,0.02182,0.025585,0.027044,0.026514,0.025574,0.024836,0.024925,0.025041,0.026271,0.025592,0.022406,0.019399,0.018289,0.021361,0.023298,0.023277,0.02127,0.019564,0.019942,0.017343,0.016785,0.021896,0.024825,0.024328,0.023625,0.025444,0.026889,0.026049,0.025341,0.024731,0.024846,0.027046,0.027994,0.027457,0.026035,0.025533,0.026675,0.02606,0.0262,0.027537,0.028011,0.027856,0.027211,0.025283,0.023697,0.022653,0.019849,0.022138,0.02388,0.023974,0.026252,0.027408,0.026331,0.023117,0.021204,0.021116,0.0191,0.022068,0.024606,0.024299,0.025015,0.025132,0.023891,0.023141,0.021122,0.018739,0.019942,0.022819,0.02429,0.026019,0.026266,0.024049,0.019883,0.017032,0.021654,0.024629,0.025996,0.024474,0.021865,0.022269,0.024018,0.022427,0.021748,0.023423,0.024508,0.026515,0.02592,0.023815,0.024464,0.024518,0.024397,0.025856,0.025249,0.024387,0.02574,0.026375,0.025171,0.023713,0.022948,0.022326,0.024418,0.026944,0.02789,0.02807,0.028039,0.027293,0.026149,0.026152,0.026558,0.026305,0.025799,0.026422,0.026586,0.0262,0.026294,0.027262,0.027892,0.027781,0.027409,0.02684,0.026775,0.02696,0.026406,0.026325,0.027271,0.027898,0.027975,0.027843,0.027652,0.027487,0.027591,0.027808,0.02794,0.027808,0.027483,0.027365,0.027555,0.027853,0.027997,0.027853,0.027729,0.027982,0.027939,0.027664,0.027574,0.027883,0.027665,0.027501,0.027807,0.027837
